0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,postgres_cardinality,sql_query,actual_cardinality,XGB_cardinality,nn_cardinality
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4064,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7785381,177,SELECT * FROM country WHERE country.capital = 4064 OR country.gnp_old < 7785381,177,177.01236,6.664656
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8204324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4066,SELECT * FROM city WHERE city.population < 8204324,4070,4069.9424,2801.2278
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3859181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 3859181",0,0.0,5.257825
1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673,"SELECT * FROM city, country WHERE country_code = code AND country.capital > 2614",1392,1392.0995,1208.6279
1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5261205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old > 5261205",274,273.97977,1127.5372
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3713483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old >= 3713483",522,522.0122,1113.0519
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3164279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,SELECT * FROM country WHERE country.gnp_old < 3164279,176,176.22034,34.41299
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269,"SELECT * FROM city, country WHERE country_code = code AND city.id >= 1811",2269,2269.0996,1300.4852
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,SELECT * FROM country WHERE country.capital <= 3203,184,183.89168,92.63628
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4428139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,"SELECT * FROM city, country WHERE country_code = code AND city.population != 4428139",4079,4079.0254,3881.722
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,SELECT * FROM country WHERE country.capital <= 3434,215,215.07942,92.63598
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2534,SELECT * FROM city WHERE city.id > 1545,2534,2533.8813,1194.7245
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.capital = 2079,0,0.0,1.878058
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,SELECT * FROM country WHERE country.capital <= 2525,133,132.98125,92.63717
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9491565,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131,7,SELECT * FROM city WHERE city.population >= 9491565 OR city.id = 131,6,6.0170927,957.5535
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,97662,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3739,440,SELECT * FROM city WHERE city.population < 97662 AND city.id != 3739,436,436.0066,2603.894
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5788185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SELECT * FROM country WHERE country.gnp_old >= 5788185,1,0.9993405,1.878058
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6563022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old < 6563022",3671,3670.9597,2756.4602
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 3915",0,0.0,44.33615
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4840391,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1626570,4049,SELECT * FROM city WHERE city.population <= 4840391 OR city.population >= 1626570,4079,4078.9978,3239.5544
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3965,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5795690,1,SELECT * FROM country WHERE country.capital > 3965 AND country.gnp_old != 5795690,1,1.0117372,1.878058
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 737",755,755.1052,2837.9995
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,"SELECT * FROM city, country WHERE country_code = code AND city.id >= 2786",1294,1293.9708,1300.4838
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,699,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1821,163,SELECT * FROM country WHERE country.capital <= 699 OR country.capital >= 1821,191,190.99915,1.878058
1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3482,"SELECT * FROM city, country WHERE country_code = code AND country.capital > 209",3874,3873.9453,1208.6312
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital >= 14",4047,4047.016,1191.9318
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2812681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 2812681",0,0.024214447,5.346452
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4878492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,SELECT * FROM city WHERE city.population > 4878492,24,24.02792,1175.2009
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2220044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 2220044",76,75.99985,1284.7657
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1698,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10139615,1697,SELECT * FROM city WHERE city.id <= 1698 AND city.population <= 10139615,1697,1696.9894,2153.8232
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8574122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,SELECT * FROM city WHERE city.population >= 8574122,8,7.883472,1153.2134
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7530821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 7530821",3671,3670.9873,2753.6584
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7224990,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,481363,132,SELECT * FROM country WHERE country.gnp_old <= 7224990 AND country.gnp_old != 481363,177,176.9706,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4623557,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5448904,4046,SELECT * FROM city WHERE city.population < 4623557 AND city.population < 5448904,4053,4052.9863,2128.2056
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,"SELECT * FROM city, country WHERE country_code = code AND city.id >= 3513",567,567.1456,1300.4828
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3488,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3288,201,SELECT * FROM country WHERE country.capital <= 3488 AND country.capital <= 3288,199,198.93661,1.878058
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2651,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6992959,7,SELECT * FROM city WHERE city.id >= 2651 AND city.population >= 6992959,4,4.021737,50.66311
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8264042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.population = 8264042,0,0.034062147,29.406242
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1080,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2180,168,SELECT * FROM country WHERE country.capital <= 1080 OR country.capital >= 2180,209,209.02835,1.878058
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 1861",0,0.15798528,44.33909
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2659828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4017,"SELECT * FROM city, country WHERE country_code = code AND city.population < 2659828",4020,4020.0032,2931.622
1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3917414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.population = 3917414",0,0.0017380095,134.7471
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1717,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3637,3823,SELECT * FROM city WHERE city.id <= 1717 OR city.id <= 3637,3637,3637.0012,4470.752
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.id = 2128",1,1.0064809,152.89468
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4914175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.gnp_old > 4914175,1,0.8935292,1.878058
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4031,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3328,4078,SELECT * FROM city WHERE city.id != 4031 OR city.id >= 3328,4079,4079.0166,4168.839
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,SELECT * FROM country WHERE country.capital > 2091,138,137.97076,1.878058
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5378602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SELECT * FROM country WHERE country.gnp_old >= 5378602,1,0.94960654,1.878058
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,"SELECT * FROM city, country WHERE country_code = code AND city.id >= 3070",1010,1010.1436,1300.4835
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9995634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4076,SELECT * FROM city WHERE city.population <= 9995634,4078,4077.9219,2797.2483
1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,"SELECT * FROM city, country WHERE country_code = code AND country.capital > 2290",1785,1784.8629,1208.6283
1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7406507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND city.population > 7406507",12,11.966146,1294.0448
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,698,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7443694,698,SELECT * FROM city WHERE city.id <= 698 OR city.population = 7443694,698,697.9986,2696.3354
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6181118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.gnp_old = 6181118,0,0.055814993,1.878058
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6199029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.gnp_old > 6199029,1,0.97070855,1.878058
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.id = 3560",1,0.94898987,152.89262
1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3908,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 3901",4066,4066.0762,2839.4116
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3533421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 3533421",0,0.007137157,5.2854147
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,413293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old < 413293",1830,1829.839,2765.259
1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3979121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old > 3979121",522,522.0147,1129.3716
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1787,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8133758,2294,SELECT * FROM city WHERE city.id >= 1787 OR city.population = 8133758,2293,2293.006,1052.9164
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,743299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 743299",332,332.11923,1286.8788
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1068875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3864,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 1068875",3861,3861.0364,2932.4817
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10322985,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2179511,20,SELECT * FROM city WHERE city.population > 10322985 AND city.population <= 2179511,0,0.024493052,466.55933
1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.id = 3132",1,0.8036727,152.89325
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,SELECT * FROM city WHERE city.id >= 3673,407,407.0278,1178.0216
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1741,"SELECT * FROM city, country WHERE country_code = code AND city.id >= 2339",1741,1740.9553,1300.4845
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2307282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,SELECT * FROM country WHERE country.gnp_old <= 2307282,176,175.91754,32.102596
1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6905026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 6905026",0,0.003625771,5.043727
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3768460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4043,SELECT * FROM city WHERE city.population <= 3768460,4043,4043.1455,2806.158
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,SELECT * FROM country WHERE country.capital >= 1346,160,160.05374,1.878058
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1704,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1678333,85,SELECT * FROM country WHERE country.capital <= 1704 OR country.gnp_old > 1678333,84,84.004295,1.878058
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital != 2628",4079,4078.9878,3792.0435
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7353747,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2019,213,SELECT * FROM country WHERE country.gnp_old != 7353747 OR country.capital > 2019,214,213.9723,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2470347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,SELECT * FROM city WHERE city.population > 2470347,69,68.966095,1178.6466
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,338,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1003,666,SELECT * FROM city WHERE city.id > 338 AND city.id <= 1003,665,664.99426,447.51416
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3642,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1491,3919,SELECT * FROM city WHERE city.id < 3642 OR city.id > 1491,4079,4078.968,3366.2212
1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7685641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old < 7685641",3671,3670.9873,2754.8538
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,115,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1440,236,SELECT * FROM country WHERE country.capital != 115 OR country.capital > 1440,232,232.02411,1.878058
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,392509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3327,"SELECT * FROM city, country WHERE country_code = code AND city.population < 392509",3327,3326.9922,2934.866
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,SELECT * FROM country WHERE country.capital >= 3547,7,6.9960046,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7885927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064,SELECT * FROM city WHERE city.population < 7885927,4068,4067.9524,2801.6833
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,SELECT * FROM country WHERE country.capital > 427,203,202.97525,1.878058
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3593,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4952366,226,SELECT * FROM country WHERE country.capital <= 3593 OR country.gnp_old >= 4952366,227,226.97177,10.3747425
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2390,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1330814,231,SELECT * FROM country WHERE country.capital != 2390 OR country.gnp_old >= 1330814,232,232.00815,1.878058
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,172538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2628,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 172538",1332,1331.9545,2764.187
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4054,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,760647,8,SELECT * FROM country WHERE country.capital = 4054 OR country.gnp_old >= 760647,8,7.9482484,1.878058
1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3211,"SELECT * FROM city, country WHERE country_code = code AND city.id > 868",3211,3211.092,1317.1864
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4252694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,SELECT * FROM country WHERE country.gnp_old != 4252694,178,178.0425,966.3026
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7348829,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1275879,3917,SELECT * FROM city WHERE city.population < 7348829 AND city.population <= 1275879,3917,3916.9546,2098.1287
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,"SELECT * FROM city, country WHERE country_code = code AND city.id < 557",556,555.993,2947.9724
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6845119,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1529,1,SELECT * FROM country WHERE country.gnp_old <= 6845119 AND country.capital = 1529,0,0.0,1.878058
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1628199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,SELECT * FROM country WHERE country.gnp_old >= 1628199,3,3.0241337,1.878058
1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2959483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4027,"SELECT * FROM city, country WHERE country_code = code AND city.population < 2959483",4031,4031.0107,2931.193
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8926883,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,413,3667,SELECT * FROM city WHERE city.population >= 8926883 OR city.id > 413,3667,3666.9958,1693.4188
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 3058",3062,3062.0498,2837.996
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9133827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4072,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 9133827",4073,4073.0247,2920.9421
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 556",582,581.9891,2837.9998
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1921,2159,SELECT * FROM city WHERE city.id > 83 AND city.id >= 1921,2159,2158.9917,1.878058
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,SELECT * FROM country WHERE country.capital > 1583,150,150.00996,1.878058
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1059835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,SELECT * FROM country WHERE country.gnp_old > 1059835,6,5.9762626,1.878058
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2147,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6770546,4059,SELECT * FROM city WHERE city.id = 2147 OR city.population <= 6770546,4064,4064.0015,1741.0812
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2231904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,SELECT * FROM country WHERE country.gnp_old > 2231904,2,1.9452398,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8796208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,SELECT * FROM city WHERE city.population != 8796208,4079,4079.027,3753.011
1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1106951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,"SELECT * FROM city, country WHERE country_code = code AND city.population > 1106951",204,203.91597,1303.0582
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1390,"SELECT * FROM city, country WHERE country_code = code AND city.id < 1391",1390,1390.0645,2947.9712
1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1667,"SELECT * FROM city, country WHERE country_code = code AND city.id < 1668",1667,1667.0547,2947.9707
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2372,"SELECT * FROM city, country WHERE country_code = code AND country.capital >= 2011",1827,1826.8063,1191.929
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 3350",0,0.024820732,44.336956
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5247823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.gnp_old > 5247823,1,0.99948317,1.878058
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10449332,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3827,4078,SELECT * FROM city WHERE city.population < 10449332 OR city.id = 3827,4078,4077.9924,2603.6829
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,796528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old >= 796528",1407,1406.8846,1117.2256
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1487,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2193,236,SELECT * FROM country WHERE country.capital != 1487 OR country.capital >= 2193,232,232.00017,1.878058
