,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,actual_cardinality,postgres_cardinality,sql_query
19489,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1024005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.population = 1024005
19490,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,926,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8690915,3154,3154,SELECT * FROM city WHERE city.id >= 926 OR city.population = 8690915
19491,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"SELECT * FROM city, country WHERE country_code = code AND city.id = 2454"
19492,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1512928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,SELECT * FROM country WHERE country.gnp_old > 1512928
19493,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,231,SELECT * FROM country WHERE country.capital != 2469
19494,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 2478"
19495,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,4078,SELECT * FROM city WHERE city.id != 3285
19496,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,4078,"SELECT * FROM city, country WHERE country_code = code AND city.id != 2260"
19497,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10124289,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4726200,0,1,SELECT * FROM city WHERE city.population > 10124289 AND city.population < 4726200
19498,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2276189,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7997311,4079,4066,SELECT * FROM city WHERE city.population > 2276189 OR city.population <= 7997311
19499,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,490,"SELECT * FROM city, country WHERE country_code = code AND city.id > 3588"
19500,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,355907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3223,3222,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 355907"
19501,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,4078,"SELECT * FROM city, country WHERE country_code = code AND city.id != 2779"
19502,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,1673,"SELECT * FROM city, country WHERE country_code = code AND country.capital > 2614"
19503,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5992157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.population = 5992157
19504,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1529859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3953,3953,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 1529859"
19505,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,1348,SELECT * FROM city WHERE city.id >= 2732
19506,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2687,2270,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 2679"
19507,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5975513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4059,4055,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 5975513"
19508,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4064,4064,"SELECT * FROM city, country WHERE country_code = code AND city.id > 15"
19509,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1125442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 1125442"
19510,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2058,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9049568,4078,4078,SELECT * FROM city WHERE city.id != 2058 OR city.population >= 9049568
19511,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1359952,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,225,155,151,SELECT * FROM country WHERE country.gnp_old != 1359952 AND country.capital > 225
19512,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7782247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068,4063,"SELECT * FROM city, country WHERE country_code = code AND city.population < 7782247"
19513,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1979,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3572,101,96,SELECT * FROM country WHERE country.capital < 1979 OR country.capital > 3572
19514,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6168513,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3311,177,177,SELECT * FROM country WHERE country.gnp_old < 6168513 OR country.capital = 3311
19515,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3636,3636,"SELECT * FROM city, country WHERE country_code = code AND city.id <= 3636"
19516,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2673628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3945,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old != 2673628"
19517,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3194,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2220,0,1,SELECT * FROM country WHERE country.capital >= 3194 AND country.capital < 2220
19518,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.capital = 3693
19519,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2097,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3383,698,697,SELECT * FROM city WHERE city.id = 2097 OR city.id >= 3383
19520,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,51,"SELECT * FROM city, country WHERE country_code = code AND country.capital >= 3842"
19521,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3975712,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1191,1,1,SELECT * FROM city WHERE city.population < 3975712 AND city.id = 1191
19522,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5812352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,SELECT * FROM country WHERE country.gnp_old >= 5812352
19523,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,"SELECT * FROM city, country WHERE country_code = code AND city.id >= 2070"
19524,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2546,2546,"SELECT * FROM city, country WHERE country_code = code AND city.id > 1533"
19525,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,563,"SELECT * FROM city, country WHERE country_code = code AND country.capital >= 3266"
19526,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.capital = 1644"
19527,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,SELECT * FROM country WHERE country.capital <= 24
19528,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4776343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4055,4048,SELECT * FROM city WHERE city.population <= 4776343
19529,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2598,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3771710,2597,2598,SELECT * FROM city WHERE city.id < 2598 OR city.population = 3771710
19530,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,785,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 666"
19531,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2511,2511,"SELECT * FROM city, country WHERE country_code = code AND city.id < 2512"
19532,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6670768,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3836,4062,4056,SELECT * FROM city WHERE city.population < 6670768 AND city.id != 3836
19533,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4247957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,176,SELECT * FROM country WHERE country.gnp_old < 4247957
19534,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2424942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,176,SELECT * FROM country WHERE country.gnp_old <= 2424942
19535,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,SELECT * FROM country WHERE country.capital < 487
19536,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3792,3908,"SELECT * FROM city, country WHERE country_code = code AND country.capital <= 3809"
19537,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,231,SELECT * FROM country WHERE country.capital != 1292
19538,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2530491,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1189,190,194,SELECT * FROM country WHERE country.gnp_old < 2530491 OR country.capital < 1189
19539,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8636428,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2861,1,1,SELECT * FROM city WHERE city.population != 8636428 AND city.id = 2861
19540,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4670850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3671,3021,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 4670850"
19541,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1731888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,107,"SELECT * FROM city, country WHERE country_code = code AND city.population > 1731888"
19542,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3591607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.gnp_old = 3591607
19543,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1825,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,108,12,13,SELECT * FROM country WHERE country.capital != 1825 AND country.capital <= 108
19544,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9772638,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6046699,4059,4055,SELECT * FROM city WHERE city.population <= 9772638 AND city.population <= 6046699
19545,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1195407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10146257,4078,4079,SELECT * FROM city WHERE city.population < 1195407 OR city.population <= 10146257
19546,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,3160,"SELECT * FROM city, country WHERE country_code = code AND city.id > 919"
19547,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8968079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4073,4071,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 8968079"
19548,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4509379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.gnp_old = 4509379
19549,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6834392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,"SELECT * FROM city, country WHERE country_code = code AND city.population >= 6834392"
19550,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8744485,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6384262,4062,4056,SELECT * FROM city WHERE city.population <= 8744485 AND city.population < 6384262
19551,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040,2040,SELECT * FROM city WHERE city.id <= 2040
19552,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,2577,"SELECT * FROM city, country WHERE country_code = code AND country.capital >= 1669"
19553,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1272571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3209,2970,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old <= 1272571"
19554,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5259379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4057,4050,"SELECT * FROM city, country WHERE country_code = code AND city.population < 5259379"
19555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1776618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,SELECT * FROM country WHERE country.gnp_old >= 1776618
19556,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,320751,232,236,SELECT * FROM country WHERE country.capital != 27 OR country.gnp_old <= 320751
19557,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,SELECT * FROM city WHERE city.id = 3004
19558,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1842113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3330,2987,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old < 1842113"
19559,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1324204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM city WHERE city.population = 1324204
19560,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1141137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.gnp_old = 1141137
19561,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300,2577,"SELECT * FROM city, country WHERE country_code = code AND country.capital >= 1612"
19562,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6376896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,SELECT * FROM city WHERE city.population >= 6376896
19563,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,1012,"SELECT * FROM city, country WHERE country_code = code AND city.id < 1013"
19564,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5272442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,177,SELECT * FROM country WHERE country.gnp_old != 5272442
19565,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9244795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.population = 9244795"
19566,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2524076,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3443,232,237,SELECT * FROM country WHERE country.gnp_old != 2524076 OR country.capital != 3443
19567,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,4078,SELECT * FROM city WHERE city.id != 3476
19568,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1829,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,230886,71,66,SELECT * FROM country WHERE country.capital <= 1829 AND country.gnp_old != 230886
19569,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8083095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,177,SELECT * FROM country WHERE country.gnp_old != 8083095
19570,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.capital = 3120
19571,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799,1451,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 1795"
19572,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3475872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 3475872"
19573,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2017175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,177,SELECT * FROM country WHERE country.gnp_old != 2017175
19574,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2736003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,176,SELECT * FROM country WHERE country.gnp_old <= 2736003
19575,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2952380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,4027,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 2952380"
19576,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6795092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old > 6795092"
19577,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3700,3701,"SELECT * FROM city, country WHERE country_code = code AND city.id <= 3700"
19578,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2302,134,133,SELECT * FROM country WHERE country.capital < 25 OR country.capital >= 2302
19579,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10386700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,SELECT * FROM city WHERE city.population >= 10386700
19580,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,42,SELECT * FROM country WHERE country.capital < 599
19581,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2931,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3076,70,68,SELECT * FROM country WHERE country.capital >= 2931 AND country.capital != 3076
19582,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1398971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937,3936,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 1398971"
19583,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2946576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031,4027,SELECT * FROM city WHERE city.population <= 2946576
19584,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,835,"SELECT * FROM city, country WHERE country_code = code AND city.id < 836"
19585,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,683,"SELECT * FROM city, country WHERE country_code = code AND country.capital > 3223"
19586,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7519128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4068,4062,SELECT * FROM city WHERE city.population < 7519128
19587,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2512320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,SELECT * FROM country WHERE country.gnp_old > 2512320
19588,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,952563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"SELECT * FROM city, country WHERE country_code = code AND city.population = 952563"
19589,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8942437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,SELECT * FROM city WHERE city.population >= 8942437
19590,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4501504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,SELECT * FROM country WHERE country.gnp_old >= 4501504
19591,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6545653,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1159,1,1,SELECT * FROM country WHERE country.gnp_old > 6545653 AND country.capital != 1159
19592,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2285344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006,4006,"SELECT * FROM city, country WHERE country_code = code AND city.population <= 2285344"
19593,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3604520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,34,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old >= 3604520"
19594,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3907301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4045,4044,SELECT * FROM city WHERE city.population <= 3907301
19595,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768,3840,"SELECT * FROM city, country WHERE country_code = code AND country.capital < 3640"
19596,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SELECT * FROM country WHERE country.capital = 2496
19597,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital != 2031"
19598,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6842097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old > 6842097"
19599,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7144210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 7144210"
19600,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,3942,"SELECT * FROM city, country WHERE country_code = code AND country.capital != 19"
19601,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,652639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,4078,"SELECT * FROM city, country WHERE country_code = code AND city.population != 652639"
19602,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3098493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"SELECT * FROM city, country WHERE country_code = code AND country.gnp_old = 3098493"
19603,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3347,3348,SELECT * FROM city WHERE city.id < 3348
19604,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,438,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5463678,4060,4054,SELECT * FROM city WHERE city.id <= 438 OR city.population < 5463678
19605,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,4078,"SELECT * FROM city, country WHERE country_code = code AND city.id != 76"
19606,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,SELECT * FROM country WHERE country.capital > 347
19607,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1016,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,485,0,1,SELECT * FROM country WHERE country.capital > 1016 AND country.capital <= 485
19608,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,151,SELECT * FROM country WHERE country.capital > 1537
19609,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6210529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079,4078,"SELECT * FROM city, country WHERE country_code = code AND city.population != 6210529"
19610,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4078,4078,SELECT * FROM city WHERE city.id != 3044
